DataTypeName,ExternalAccessible,ExternalVisible,ExternalWritable,LogicalAddress,Name,SourcePath,Table
Bool,true,true,true,%I1011.2,iE1-UnloadingRingScanNG_1,EXPORT/PLC tags/IO/RemoteIO_DI_1.xml,RemoteIO_DI_1
Bool,true,true,true,%I1011.3,iE1-UnloadingRingScanNG_2,EXPORT/PLC tags/IO/RemoteIO_DI_1.xml,RemoteIO_DI_1
Bool,true,true,true,%I1011.4,iE1-UnloadingRingScanNG_3,EXPORT/PLC tags/IO/RemoteIO_DI_1.xml,RemoteIO_DI_1
Bool,true,true,true,%I1011.5,iE1-UnloadingRingScanNG_4,EXPORT/PLC tags/IO/RemoteIO_DI_1.xml,RemoteIO_DI_1
Bool,true,true,true,%I1011.6,iE1-UnloadingRingScanNG_5,EXPORT/PLC tags/IO/RemoteIO_DI_1.xml,RemoteIO_DI_1
Bool,true,true,true,%I1011.7,RESERVE_I1011.7,EXPORT/PLC tags/IO/RemoteIO_DI_1.xml,RemoteIO_DI_1
Bool,true,true,true,%I2000.0,iH-shaftLoadingDetection1,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2000.1,iH-shaftLoadingDetection2,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2000.2,iH-shaftLoadingDetection3,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2000.3,iH-shaftLoadingDetection4,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2000.4,H-shaftPalletEmptyCheck1,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2000.5,H-shaftPalletEmptyCheck2,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2000.6,H-shaftPalletEmptyCheck3,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2000.7,iH-shaftPalletEmptyCheck4,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2001.0,iH-shaftTakeDetection1,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2001.1,iH-shaftTakeDetection2,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2001.2,iH-shaftTakeDetection3,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2001.3,iH-shaftTakeShaftDetection,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2001.4,iH-shaftTakeGateDetection,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2001.5,RESERVE_I2001.5,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2001.6,RESERVE_I2001.6,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2001.7,RESERVE_I2001.7,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2002.0,iH-shaftLiftingPalletLocationCylinderInWP,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2002.1,iH-shaftLiftingPalletLocationCylinderInHP,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2002.2,iH-shaftLiftingLiftingCylinderInWP,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2002.3,iH-shaftLiftingLiftingCylinderInHP,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2002.4,iH-shaftLiftingPalletIn,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2002.5,iH-shaftLiftingPalletDischarge,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2002.6,iH-shaftMiddleDetection,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2002.7,RESERVE_I2002.7,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2003.0,iJ-magnetLoadingDetection1,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2003.1,iJ-magnetLoadingDetection2,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2003.2,iJ-magnetLoadingDetection3,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2003.3,iJ-magnetLoadingDetection4,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2003.4,J-mganePalletEmptyCheck1,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2003.5,J-mganePalletEmptyCheck2,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2003.6,J-mganePalletEmptyCheck3,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2003.7,J-mganePalletEmptyCheck4,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2004.0,iJ-magnetTakeDetection1,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2004.1,iJ-magnetTakeDetection2,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2004.2,iJ-magnetTakeDetection3,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2004.3,iJ-magnetTakeShaftDetection,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2004.4,iJ-magnetTakeGateDetection,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2004.5,RESERVE_I2004.5,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2004.6,RESERVE_I2004.6,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2004.7,RESERVE_I2004.7,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2005.0,iJ-magnetLiftingPalletLocationCylinderInWP,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2005.1,iJ-magnetLiftingPalletLocationCylinderInHP,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2005.2,iJ-magnetLiftingLiftingCylinderInWP,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2005.3,iJ-magnetLiftingLiftingCylinderInHP,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2005.4,iJ-magnetLiftingPalletInPlaceDetection,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2005.5,iJ-magnetLiftingPalletDischargeDetection,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2005.6,iJ-MagnetMiddleDetection,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2005.7,RESERVE_I2005.7,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2006.0,iK-reserveLoadingDetection1,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2006.1,iK-reserveLoadingDetection2,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2006.2,iK-reserveLoadingDetection3,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2006.3,iK-reserveLoadingDetection4,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2006.4,K-reservePalletEmptyCheck1,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2006.5,K-reservePalletEmptyCheck2,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2006.6,K-reservePalletEmptyCheck3,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2006.7,K-reservePalletEmptyCheck4,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2007.0,RESERVE_I2007.0,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2007.1,RESERVE_I2007.1,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2007.2,RESERVE_I2007.2,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2007.3,RESERVE_I2007.3,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2007.4,RESERVE_I2007.4,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2007.5,RESERVE_I2007.5,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2007.6,RESERVE_I2007.6,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2007.7,RESERVE_I2007.7,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2008.0,iK-reserveTakeDetection1,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2008.1,iK-reserveTakeDetection2,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2008.2,iK-reserveTakeDetection3,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2008.3,iK-reserveTakeShaftDetection,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2008.4,iK-reserveTakeGateDetection,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2008.5,RESERVE_I2008.5,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2008.6,RESERVE_I2008.6,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2008.7,RESERVE_I2008.7,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2100.0,iK-reserveLifting3PalletLocationCylinderInWP,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2100.1,iK-reserveLifting3PalletLocationCylinderInHP,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2100.2,iK-reserveLifting3LiftingCylinderInWP,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2100.3,iK-reserveLifting3LiftingCylinderInHP,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2100.4,iK-reserveLifting3PalletInPlaceDetection,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2100.5,iK-reserveLifting3PalletDischargeDetection,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2100.6,iK-reserveMiddleDetection,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2100.7,RESERVE_I2100.7,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2101.0,RESERVE_I2101.0,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2101.1,RESERVE_I2101.1,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2101.2,RESERVE_I2101.2,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2101.3,RESERVE_I2101.3,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2101.4,RESERVE_I2101.4,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2101.5,RESERVE_I2101.5,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2101.6,RESERVE_I2101.6,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2101.7,RESERVE_I2101.7,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2102.0,iL-UnloadingDetection1,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2102.1,iL-UnloadingDetection2,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2102.2,iL-UnloadingDetection3,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2102.3,L-UnloadinPalletEmptyCheck1,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2102.4,L-UnloadinPalletEmptyCheck2,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2102.5,L-UnloadinPalletEmptyCheck3,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2102.6,L-UnloadinTakeGateDetection,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2102.7,RESERVE_I2102.7,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2103.0,RESERVE_I2103.0,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2103.1,RESERVE_I2103.1,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2103.2,RESERVE_I2103.2,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2103.3,RESERVE_I2103.3,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2103.4,RESERVE_I2103.4,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2103.5,RESERVE_I2103.5,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2103.6,RESERVE_I2103.6,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2103.7,RESERVE_I2103.7,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2104.0,iL-UnloadingTransPalletLocationCylinderInWP,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2104.1,iL-UnloadingTransPalletLocationCylinderInHP,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2104.2,iL-UnloadingTransCylinderInWP,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2104.3,iL-UnloadingTransCylinderInHP,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2104.4,iL-UnloadingTransplantingPalletInPlaceDetection,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2104.5,iL-UnloadingPalletDischargeDetection,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2104.6,RESERVE_I2104.6,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%I2104.7,RESERVE_I2104.7,EXPORT/PLC tags/IO/RemoteIO_DI_2.xml,RemoteIO_DI_2
Bool,true,true,true,%Q1000.0,oH-shaftLiftingLiftingCylinderToWP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1000.1,oH-shaftLiftingLiftingCylinderToHP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1000.2,oJ-magnetLiftingLiftingCylinderToWP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1000.3,oJ-magnetLiftingLiftingCylinderToHP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1000.4,oB-PressFitting-01GripperCylinderToWP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1000.5,oB-PressFitting-01GripperCylinderToHP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1000.6,oB-PressFitting-01CylinderToWP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1000.7,oB-PressFitting-01CylinderToHP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1001.0,oA-Loading-01HorizontalCylinderToWP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1001.1,oA-Loading-01HorizontalCylinderToHP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1001.2,oA-Loading-01UpDownTakeCylinderToWP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1001.3,oA-Loading-01UpDownTakeCylinderToHP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1001.4,oC-LocationCylinderToWP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1001.5,oC-LocationCylinderToHP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1001.6,oE-NG-01NGLocationCylinderToWP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1001.7,oE-NG-01NGLocationCylinderToHP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1002.0,oH-shaftLiftingPalletLocationCylinderToWP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1002.1,oH-shaftLiftingPalletLocationCylinderToHP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1002.2,oJ-magnetLiftingPalletLocationCylinderToWP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1002.3,oJ-magnetLiftingPalletLocationCylinderToHP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1002.4,RESERVE_Q1002.4,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1002.5,RESERVE_Q1002.5,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1002.6,RESERVE_Q1002.6,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1002.7,RESERVE_Q1002.7,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1006.0,oK-reserveLifting3LiftingCylinderToWP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1006.1,oK-reserveLifting3LiftingCylinderToHP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1006.2,oL-UnloadingTransCylinderToWP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1006.3,oL-UnloadingTransCylinderToHP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1006.4,oB-PressFitting-02GripperCylinderToWP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1006.5,oB-PressFitting-02GripperCylinderToHP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1006.6,oB-PressFitting-02CylinderToWP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1006.7,oB-PressFitting-02CylinderToHP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1007.0,oA-Loading-02HorizontalCylinderToWP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1007.1,oA-Loading-02HorizontalCylinderToHP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1007.2,oA-Loading-02UpDownTakeCylinderToWP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1007.3,oA-Loading-02UpDownTakeCylinderToHP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1007.4,oE-NG-02NGLocationCylinderToWP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1007.5,oE-NG-02NGLocationCylinderToHP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1007.6,oK-reserveLifting3PalletLocationCylinderToWP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1007.7,oK-reserveLifting3PalletLocationCylinderToHP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1008.0,oL-UnloadingTransPalletLocationCylinderToWP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1008.1,oL-UnloadingTransPalletLocationCylinderToHP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1008.2,RESERVE_Q1008.2,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1008.3,RESERVE_Q1008.3,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1008.4,RESERVE_Q1008.4,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1008.5,RESERVE_Q1008.5,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1008.6,RESERVE_Q1008.6,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1008.7,RESERVE_Q1008.7,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1100.0,oF-ROOBT1Gripper1CylinderToWP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1100.1,oF-ROOBT1Gripper1CylinderToHP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1100.2,oF-ROOBT1Gripper2CylinderToWP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1100.3,oF-ROOBT1Gripper2CylinderToHP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1100.4,RESERVE_Q1100.4,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1100.5,RESERVE_Q1100.5,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1100.6,RESERVE_Q1100.6,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1100.7,RESERVE_Q1100.7,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1102.0,oF-ROOBT2Gripper1CylinderToWP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1102.1,oF-ROOBT2Gripper1CylinderToHP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1102.2,oF-ROOBT2Gripper2CylinderToWP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1102.3,oF-ROOBT2Gripper2CylinderToHP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1102.4,RESERVE_Q1102.4,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1102.5,RESERVE_Q1102.5,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1102.6,RESERVE_Q1102.6,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1102.7,RESERVE_Q1102.7,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
